acc,Bamfordvirae,Fungi,Heunggongvirae,Loebvirae,Metazoa,Orthornavirae,Pararnavirae,Sangervirae,Shotokuvirae,Viridiplantae,class
SRR22709934,0.0,926.0,5140.0,15.0,26607.0,286.0,0.0,37.0,0.0,123.0,1
SRR22709935,0.0,0.0,4536.0,78.0,5561.0,480.0,0.0,7.0,0.0,20508.0,1
SRR22709936,0.0,0.0,4712.0,3.0,298.0,26.0,0.0,30.0,0.0,95.0,1
SRR22709937,0.0,3.0,317.0,2.0,308.0,17.0,0.0,10.0,0.0,211.0,0
SRR22709938,0.0,51.0,885.0,7.0,868.0,51.0,0.0,1.0,0.0,91.0,1
SRR22709939,0.0,2458.0,6126.0,61.0,16537.0,499.0,0.0,0.0,0.0,6236.0,1
SRR22709940,0.0,0.0,5012.0,7.0,529.0,45.0,0.0,21.0,0.0,174.0,1
SRR22709941,0.0,381.0,1182.0,6.0,2897.0,1255.0,0.0,14.0,0.0,1448.0,0
SRR22709942,0.0,2544.0,592.0,1.0,16003.0,17.0,0.0,16.0,0.0,544.0,1
SRR22709943,0.0,2000.0,5128.0,203.0,1386.0,124.0,0.0,40.0,0.0,4687.0,1
SRR22709944,0.0,0.0,5995.0,19.0,1388.0,22.0,0.0,25.0,0.0,130.0,0
SRR22709945,0.0,76.0,689.0,8.0,1953.0,34.0,0.0,1.0,0.0,30.0,1
SRR22709946,0.0,0.0,4940.0,18.0,19793.0,5.0,0.0,6.0,0.0,2992.0,1
SRR22709947,0.0,143.0,996.0,0.0,56147.0,665.0,0.0,3.0,0.0,20699.0,1
SRR22709948,0.0,0.0,912.0,25.0,9370.0,662.0,0.0,27.0,0.0,1114.0,1
SRR22709949,0.0,0.0,3686.0,9.0,48349.0,1916.0,0.0,7.0,0.0,757.0,0
SRR22709950,0.0,410.0,6346.0,38.0,6073.0,102.0,0.0,108.0,0.0,1581.0,1
SRR22709951,0.0,124.0,6013.0,256.0,3148.0,935.0,0.0,13.0,0.0,54640.0,1
SRR22709952,0.0,0.0,3475.0,32.0,913.0,1503.0,0.0,33.0,0.0,299.0,0
SRR22709953,0.0,0.0,12230.0,32.0,2134.0,383.0,0.0,24.0,0.0,4610.0,1
SRR22709954,0.0,0.0,1207.0,44.0,1587.0,0.0,0.0,0.0,0.0,44.0,1
SRR22709955,0.0,41.0,1105.0,11.0,263.0,46.0,0.0,0.0,0.0,406.0,1
SRR22709956,0.0,0.0,3475.0,0.0,677.0,47.0,0.0,0.0,0.0,1076.0,1
SRR22709957,0.0,300.0,6043.0,17.0,22545.0,152.0,0.0,8.0,0.0,352.0,1
SRR22709958,0.0,0.0,4064.0,41.0,5395.0,121.0,0.0,1011.0,16.0,892.0,0
SRR22709959,0.0,35.0,3856.0,9.0,518.0,166.0,0.0,1.0,0.0,1396.0,0
SRR22709960,0.0,1616.0,3143.0,125.0,5859.0,350.0,0.0,5.0,0.0,4096.0,0
