acc,Acidobacteria,Actinobacteria,Apicomplexa,Aquificae,Armatimonadetes,Arthropoda,Artverviricota,Ascomycota,Bacteroidetes,Balneolaeota,Basidiomycota,Caldiserica,Calditrichaeota,Candidatus Cloacimonetes,Candidatus Melainabacteria,Candidatus Saccharibacteria,Candidatus Thermoplasmatota,Chlamydiae,Chlorobi,Chloroflexi,Chlorophyta,Chordata,Chrysiogenetes,Cnidaria,Coprothermobacterota,Crenarchaeota,Cressdnaviricota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Dictyoglomi,Duplornaviricota,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Hofneiviricota,Ignavibacteriae,Kiritimatiellaeota,Kitrinoviricota,Lenarviricota,Lentisphaerae,Mollusca,Negarnaviricota,Nitrospinae,Nitrospirae,Nucleocytoviricota,Oomycota,Peploviricota,Phixviricota,Pisuviricota,Planctomycetes,Proteobacteria,Rhodothermaeota,Spirochaetes,Streptophyta,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,Uroviricota,Verrucomicrobia,class
SRR18588531,8.0,616.0,0.0,0.0,2.0,0.0,0.0,0.0,92924.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,71412.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3366.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,64.0,1
SRR18588532,10.0,5718.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,254240.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,376.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2576.0,1
SRR18588533,0.0,2731.0,0.0,0.0,1.0,0.0,0.0,0.0,116300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82660.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,1
SRR18588534,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,22722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,29761.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,852.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1
SRR18588535,0.0,5317.0,0.0,0.0,0.0,0.0,0.0,0.0,7992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,68725.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8275.0,1
SRR18588536,13.0,3951.0,0.0,2.0,1.0,0.0,0.0,0.0,81109.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,126468.0,7.0,1.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1689.0,5.0,3.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,3057.0,1
SRR18588537,0.0,4302.0,0.0,0.0,0.0,0.0,0.0,0.0,35970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76685.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,468.0,1
SRR18588538,1.0,695.0,0.0,1.0,0.0,0.0,0.0,0.0,54850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,21977.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1604.0,0.0,2.0,0.0,156.0,1.0,0.0,0.0,0.0,0.0,15446.0,0
SRR18588539,0.0,1036.0,0.0,0.0,2.0,0.0,0.0,0.0,111266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,64379.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2172.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,654.0,0
SRR18588540,5.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,173756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46189.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,2673.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,105.0,1
SRR18588541,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,153292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1
SRR18588542,0.0,12362.0,0.0,0.0,1.0,0.0,0.0,0.0,115303.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,92797.0,40.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,915.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,1
SRR18588543,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,107068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27952.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4721.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1
SRR18588544,1.0,3837.0,0.0,0.0,0.0,0.0,0.0,0.0,93698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107274.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2974.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2597.0,1
SRR18588545,0.0,1214.0,0.0,0.0,1.0,0.0,0.0,0.0,140507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,92492.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0
SRR18588546,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,36134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39342.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1
SRR18588547,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,107711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,59776.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1441.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8904.0,0
SRR18588548,0.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,166948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66096.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,61.0,0
SRR18588549,0.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,209838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49995.0,2728.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0
SRR18588550,0.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,105538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,21005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
SRR18588551,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,139053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39134.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
SRR18588552,1.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,94637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38422.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2481.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1
SRR18588553,1.0,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,110992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5646.0,1
SRR18588554,1.0,154907.0,0.0,0.0,2.0,0.0,0.0,0.0,431764.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,6.0,1.0,412637.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,8754.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,150.0,0
SRR18588555,1.0,12681.0,0.0,0.0,1.0,0.0,0.0,0.0,71678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39691.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1215.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,1
SRR18588556,2.0,15859.0,0.0,0.0,1.0,0.0,0.0,0.0,120323.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,456714.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,2.0,54070.0,1.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,250.0,0
SRR18588557,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
SRR18588558,0.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101156.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2575.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,1
SRR18588559,0.0,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,156917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4454.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0
SRR18588560,0.0,8206.0,0.0,0.0,0.0,0.0,0.0,0.0,53503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,372.0,0.0,81971.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1539.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,3456.0,1
SRR18588561,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,93478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,54731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1
SRR18588562,0.0,6557.0,0.0,0.0,0.0,0.0,0.0,0.0,132858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77771.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
SRR18588563,1.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,200828.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57083.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,957.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,1
SRR18588564,0.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,31945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30334.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1477.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1
SRR18588565,1.0,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,197488.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,52.0,1
SRR18588566,2.0,17359.0,0.0,0.0,1.0,0.0,0.0,0.0,109298.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,166290.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,6112.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,67.0,1
SRR18588567,0.0,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,133779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92884.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1
SRR18588568,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,41847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,38493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,378.0,0
SRR18588569,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,78336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,32945.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3312.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1
SRR18588570,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,199949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,42856.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2543.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,26.0,1
SRR18588571,0.0,1939.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77069.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,21958.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,88.0,1
SRR18588572,0.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,58459.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,21.0,2.0,165629.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5233.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,65.0,1
SRR18588573,0.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,94595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,64052.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4640.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,94.0,0
SRR18588574,13.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,82882.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,88560.0,5.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,2.0,8921.0,5.0,1.0,28.0,2.0,174.0,0.0,0.0,0.0,0.0,11342.0,1
SRR18588575,12.0,366.0,0.0,0.0,1.0,0.0,0.0,0.0,123501.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,76435.0,13.0,0.0,0.0,133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,4.0,10437.0,3.0,2.0,0.0,3.0,109.0,0.0,0.0,1.0,0.0,15159.0,1
SRR18588576,1.0,3855.0,0.0,0.0,0.0,0.0,0.0,0.0,157101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57157.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,860.0,0.0,0.0,69.0,0.0,4.0,0.0,0.0,1.0,0.0,42.0,0
SRR18588577,7.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,60944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,788.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,99.0,1
SRR18588578,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,105274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,79990.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1
SRR18588579,0.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,96411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26685.0,152.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
