acc,Actinomycetales,Bacillales,Bacteroidales,Burkholderiales,Campylobacterales,Candidatus Gastranaerophilales,Caulobacterales,Chitinophagales,Clostridiales,Coriobacteriales,Corynebacteriales,Cytophagales,Desulfobacterales,Desulfuromonadales,Eggerthellales,Enterobacterales,Erysipelotrichales,Flavobacteriales,Fusobacteriales,Holosporales,Ignavibacteriales,Lactobacillales,Magnetococcales,Methanobacteriales,Micrococcales,Myxococcales,Nautiliales,Neisseriales,Nitrospirales,Nostocales,Propionibacteriales,Pseudomonadales,Rhizobiales,Rhodobacterales,Rhodospirillales,Sphingomonadales,Spirochaetales,Synergistales,Thiotrichales,Veillonellales,Vibrionales,Xanthomonadales,class
SRR11807397,17.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,30400.0,66.0,0.0,0.0,0.0,0.0,547.0,0.0,58.0,0.0,4.0,0.0,0.0,1125.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807398,0.0,34.0,100.0,0.0,0.0,0.0,0.0,0.0,44875.0,401.0,0.0,0.0,0.0,0.0,57.0,3834.0,330.0,0.0,428.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807399,30.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,38796.0,479.0,0.0,2.0,0.0,0.0,273.0,0.0,518.0,0.0,22.0,0.0,0.0,12322.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807400,0.0,29.0,821.0,0.0,0.0,0.0,0.0,0.0,4496.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,166.0,0.0,7.0,0.0,0.0,483.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807401,15.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,98151.0,0.0,0.0,0.0,0.0,0.0,4.0,8410.0,4240.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807402,10.0,15.0,332.0,0.0,0.0,0.0,0.0,0.0,11602.0,1103.0,0.0,0.0,0.0,0.0,580.0,1299.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807403,6.0,117.0,264.0,0.0,0.0,0.0,0.0,0.0,55406.0,518.0,0.0,0.0,0.0,0.0,713.0,1619.0,2543.0,0.0,12.0,0.0,0.0,1722.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807404,0.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,93588.0,1120.0,0.0,0.0,0.0,0.0,1453.0,0.0,1943.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807405,0.0,11.0,84.0,5.0,0.0,0.0,0.0,0.0,13373.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,193.0,0.0,0.0,0.0,0.0,1349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807406,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,9464.0,0.0,0.0,0.0,0.0,1.0,16.0,12286.0,83.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807407,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,44785.0,413.0,0.0,0.0,0.0,0.0,20.0,0.0,613.0,0.0,0.0,0.0,0.0,464.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807408,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,34998.0,725.0,0.0,0.0,0.0,0.0,62.0,0.0,1859.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807409,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,63209.0,27.0,0.0,0.0,0.0,0.0,706.0,2312.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807410,18.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,53861.0,34.0,0.0,0.0,0.0,0.0,630.0,12986.0,422.0,0.0,0.0,0.0,0.0,3056.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807411,36.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,43213.0,71.0,0.0,0.0,0.0,0.0,366.0,3496.0,579.0,0.0,0.0,0.0,0.0,845.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807412,0.0,41.0,100.0,0.0,0.0,0.0,0.0,7.0,21745.0,13.0,0.0,0.0,0.0,0.0,324.0,0.0,19.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
SRR11807413,0.0,47.0,315.0,151.0,0.0,0.0,0.0,0.0,12027.0,22.0,0.0,5.0,0.0,0.0,608.0,0.0,54.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807414,11.0,141.0,118.0,0.0,0.0,0.0,0.0,0.0,41754.0,69.0,0.0,0.0,0.0,0.0,947.0,0.0,63.0,0.0,0.0,0.0,0.0,853.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807415,25.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,45893.0,302.0,0.0,0.0,0.0,0.0,92.0,3607.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807416,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,10136.0,0.0,0.0,6.0,0.0,0.0,279.0,236.0,146.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807417,0.0,107.0,144.0,0.0,0.0,0.0,0.0,0.0,42516.0,62.0,0.0,0.0,0.0,0.0,32.0,7424.0,2.0,0.0,0.0,0.0,0.0,443.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1
SRR11807418,16.0,113.0,88.0,0.0,0.0,0.0,0.0,0.0,55198.0,935.0,0.0,0.0,0.0,0.0,120.0,22677.0,0.0,0.0,23.0,0.0,0.0,345.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807419,32.0,30.0,78.0,0.0,0.0,0.0,0.0,0.0,31151.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,67.0,0.0,1.0,0.0,0.0,383.0,0.0,5558.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807420,28.0,54.0,192.0,0.0,0.0,0.0,0.0,0.0,26301.0,0.0,0.0,2.0,0.0,0.0,133.0,0.0,36.0,0.0,0.0,0.0,0.0,505.0,0.0,7398.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807421,0.0,15.0,219.0,0.0,0.0,0.0,0.0,0.0,35754.0,0.0,0.0,0.0,0.0,0.0,232.0,11634.0,109.0,0.0,0.0,0.0,0.0,248.0,1.0,1060.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807422,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,37029.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807423,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,75479.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807424,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22406.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52093.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,99.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807426,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,32611.0,22.0,0.0,0.0,0.0,0.0,60.0,1294.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807427,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,40139.0,54.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807428,0.0,0.0,1270.0,0.0,0.0,0.0,0.0,0.0,8556.0,0.0,0.0,0.0,0.0,0.0,0.0,13002.0,4.0,0.0,2.0,0.0,0.0,139.0,0.0,1423.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807429,4.0,28.0,3055.0,0.0,0.0,0.0,0.0,0.0,13449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,176.0,1.0,1411.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807430,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,102.0,0.0,0.0,0.0,0.0,367.0,0.0,884.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807431,61.0,342.0,209.0,0.0,0.0,0.0,0.0,0.0,22212.0,108.0,0.0,0.0,0.0,0.0,330.0,101767.0,177.0,0.0,0.0,0.0,0.0,856.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
SRR11807432,20.0,25.0,66.0,0.0,0.0,0.0,0.0,0.0,52071.0,94.0,0.0,3.0,0.0,0.0,361.0,39377.0,309.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807433,0.0,18.0,607.0,0.0,0.0,0.0,0.0,0.0,11450.0,98.0,0.0,0.0,0.0,0.0,305.0,1264.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807434,27.0,242.0,209.0,0.0,0.0,0.0,0.0,0.0,48916.0,71.0,0.0,0.0,0.0,0.0,278.0,5945.0,497.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807435,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12231.0,24.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807436,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13044.0,0.0,0.0,0.0,0.0,0.0,76.0,1576.0,2.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807437,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,28008.0,100.0,0.0,0.0,0.0,0.0,79.0,0.0,243.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807438,0.0,0.0,338.0,0.0,0.0,2.0,0.0,0.0,74904.0,104.0,0.0,2.0,0.0,0.0,2620.0,19626.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807439,5.0,0.0,348.0,0.0,0.0,31.0,0.0,0.0,45981.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807440,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90674.0,0.0,0.0,0.0,0.0,0.0,2121.0,0.0,126.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807441,0.0,0.0,4653.0,0.0,0.0,0.0,0.0,0.0,12191.0,1925.0,0.0,2.0,0.0,0.0,181.0,0.0,2504.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807442,0.0,28.0,14565.0,0.0,0.0,0.0,0.0,0.0,10478.0,203.0,0.0,0.0,0.0,0.0,32.0,2599.0,687.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807443,22.0,100.0,263.0,0.0,0.0,0.0,0.0,0.0,31457.0,2223.0,0.0,0.0,0.0,0.0,330.0,1630.0,6245.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807444,0.0,61.0,178.0,0.0,0.0,0.0,0.0,0.0,27028.0,51.0,0.0,0.0,0.0,0.0,734.0,0.0,207.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807445,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,48006.0,40.0,0.0,0.0,0.0,0.0,489.0,0.0,8.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807446,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,48921.0,25.0,0.0,0.0,0.0,0.0,82.0,5186.0,0.0,0.0,5.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807447,15.0,21.0,84.0,0.0,0.0,0.0,0.0,4.0,64021.0,60.0,0.0,2.0,0.0,0.0,207.0,0.0,0.0,0.0,3.0,0.0,0.0,522.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807448,90.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,59861.0,143.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.0,8.0,0.0,0.0,995.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807449,32.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,27836.0,476.0,0.0,4.0,0.0,0.0,761.0,0.0,413.0,0.0,1.0,0.0,0.0,284.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,461.0,0.0,0.0,1
SRR11807450,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,15066.0,1363.0,0.0,0.0,0.0,0.0,961.0,0.0,912.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807451,35.0,23.0,41.0,17.0,0.0,0.0,0.0,0.0,48801.0,265.0,0.0,0.0,0.0,0.0,2718.0,0.0,998.0,0.0,7.0,0.0,0.0,306.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807452,0.0,51.0,581.0,0.0,0.0,0.0,0.0,0.0,27797.0,44.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,2.0,0.0,0.0,258.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807453,0.0,39.0,143.0,0.0,0.0,0.0,0.0,0.0,47348.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,77.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807454,20.0,41.0,135.0,0.0,0.0,0.0,0.0,0.0,68561.0,97.0,0.0,0.0,0.0,0.0,525.0,0.0,34.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807455,0.0,21.0,13020.0,0.0,0.0,0.0,0.0,0.0,6430.0,0.0,0.0,0.0,0.0,0.0,0.0,9862.0,1748.0,0.0,0.0,0.0,0.0,186.0,0.0,389.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1
SRR11807456,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,37834.0,50.0,0.0,0.0,0.0,0.0,856.0,0.0,269.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SRR11807457,0.0,0.0,3431.0,0.0,0.0,0.0,0.0,0.0,14671.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,778.0,0.0,0.0,0.0,0.0,253.0,0.0,2172.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1
